Date,Time,Complaint Type,Location,Latitude,Longitude,Has_Complaint
2023-01-07,15:49:00,No Complaints,Sector E,30.03500825298727,31.469741126230236,0
2023-08-07,09:16:00,No Complaints,Sector E,30.03453174570615,31.470598735396514,0
2023-11-04,00:18:00,No Complaints,Sector E,30.035076158505046,31.46979674831841,0
2023-07-19,13:34:00,No Complaints,Sector D,30.03151303710145,31.46502372595065,0
2023-09-18,06:17:00,Cleaning,Sector E,30.034595042860005,31.470066279318573,1
2023-12-13,03:52:00,No Complaints,Sector D,30.030930281268134,31.46492794155031,0
2023-08-03,19:28:00,No Complaints,Sector A,30.020624514208876,31.44996579633286,0
2023-05-05,03:31:00,No Complaints,Sector B,30.023088316600912,31.454854728226586,0
2023-11-27,05:50:00,No Complaints,Sector E,30.034467369844084,31.469888942163774,0
2023-11-10,10:45:00,Pets Control,Sector A,30.020963787347487,31.44970888071735,1
2023-12-18,22:50:00,No Complaints,Sector C,30.026847405853765,31.459884653047553,0
2023-01-20,15:06:00,Security,Sector B,30.023320622375174,31.455088039819618,1
2023-06-25,16:16:00,No Complaints,Sector A,30.02064391391661,31.450252380630776,0
2023-09-05,21:48:00,No Complaints,Sector C,30.027511827685238,31.459972651158594,0
2023-11-08,07:12:00,No Complaints,Sector A,30.021212201226035,31.450072374054702,0
2023-05-15,14:56:00,No Complaints,Sector D,30.030470564555834,31.46526983567136,0
2023-01-05,23:44:00,Security,Sector E,30.035172606674823,31.470223808094936,1
2023-09-10,19:50:00,No Complaints,Sector D,30.031280672486886,31.465262716574202,0
2023-04-04,22:05:00,No Complaints,Sector C,30.02638701896517,31.459919050828308,0
2023-03-25,17:04:00,No Complaints,Sector B,30.022843184951455,31.455004206014433,0
2023-01-05,08:23:00,Pets Control,Sector E,30.03497530603785,31.470471822861334,1
2023-06-27,21:08:00,No Complaints,Sector D,30.031443406969593,31.464451110077842,0
2023-10-14,10:39:00,No Complaints,Sector A,30.021435261075222,31.45033830027609,0
2023-12-20,16:38:00,No Complaints,Sector E,30.03554745194368,31.46994640263931,0
2023-02-28,05:27:00,No Complaints,Sector D,30.030397386786053,31.46476667804738,0
2023-12-19,19:19:00,No Complaints,Sector D,30.031554756855734,31.464966525403067,0
2023-02-03,19:40:00,No Complaints,Sector C,30.027044702320715,31.459988768490504,0
2023-05-05,10:32:00,No Complaints,Sector A,30.021363454332718,31.450618529455916,0
2023-01-20,00:48:00,No Complaints,Sector C,30.027526496171344,31.460578637819047,0
2023-10-21,09:39:00,Traffic,Sector A,30.021454930519685,31.45000344427147,1
2023-10-04,16:07:00,No Complaints,Sector B,30.022411255051633,31.45556073740832,0
2023-02-14,07:39:00,No Complaints,Sector E,30.035099263234052,31.470344789586882,0
2023-12-05,05:31:00,No Complaints,Sector A,30.02064928703991,31.44978475369791,0
2023-09-18,18:54:00,No Complaints,Sector D,30.031463821446355,31.465101633518394,0
2023-05-29,16:17:00,Traffic,Sector A,30.02101142346289,31.45004837189697,1
2023-06-01,15:40:00,No Complaints,Sector A,30.02098605097612,31.45025877924893,0
2023-02-02,06:38:00,No Complaints,Sector C,30.02699892759069,31.45938379139334,0
2023-09-10,14:29:00,Pets Control,Sector D,30.030920958593757,31.46482240582218,1
2023-07-16,02:59:00,No Complaints,Sector D,30.03102283465631,31.46464233748364,0
2023-09-21,18:51:00,No Complaints,Sector A,30.021562422333577,31.450430415910834,0
2023-12-22,17:11:00,Roads Issues,Sector C,30.026805742453245,31.459915292698096,1
2023-07-05,18:32:00,Pets Control,Sector D,30.030957833603633,31.465299076356505,1
2023-01-01,01:15:00,No Complaints,Sector D,30.03095469317031,31.464539180853514,0
2023-05-15,14:32:00,No Complaints,Sector C,30.02671568677434,31.460268715375193,0
2023-05-29,23:52:00,No Complaints,Sector D,30.031280475474404,31.46488064853742,0
2023-01-21,15:23:00,No Complaints,Sector E,30.03504514118439,31.469783832790014,0
2023-12-25,15:33:00,No Complaints,Sector D,30.031386421293796,31.46558879979069,0
2023-05-21,06:53:00,No Complaints,Sector A,30.021469954166992,31.450121936242418,0
2023-04-04,03:26:00,Security,Sector D,30.030846724563848,31.464510832757952,1
2023-01-25,01:12:00,Security,Sector D,30.030754013708407,31.465264909568795,1
2023-08-04,16:41:00,No Complaints,Sector C,30.027326952122248,31.460591671684917,0
2023-07-25,12:17:00,No Complaints,Sector C,30.026828501122147,31.45950089642197,0
2023-01-14,14:52:00,No Complaints,Sector E,30.035427778428957,31.4705743120311,0
2023-10-07,21:04:00,No Complaints,Sector C,30.02755079705804,31.46003368905484,0
2023-10-28,06:02:00,Cleaning,Sector A,30.020800637818493,31.449503275240183,1
2023-05-29,19:47:00,Cleaning,Sector E,30.03475794764817,31.469664557585517,1
2023-07-28,16:46:00,No Complaints,Sector D,30.03146456412059,31.46545844781455,0
2023-08-04,16:12:00,No Complaints,Sector D,30.031546616158337,31.464667259686216,0
2023-10-07,00:14:00,No Complaints,Sector D,30.03051852970517,31.46487721792502,0
2023-04-11,13:12:00,No Complaints,Sector A,30.02156375760091,31.449854111204154,0
2023-11-16,15:12:00,No Complaints,Sector D,30.031451698451843,31.464754580395805,0
2023-03-15,16:02:00,No Complaints,Sector C,30.02730895780308,31.460141269416567,0
2023-08-13,20:36:00,No Complaints,Sector E,30.035271058778726,31.470616940327865,0
2023-12-19,09:29:00,No Complaints,Sector B,30.022774299783116,31.454811407028245,0
2023-04-04,15:53:00,No Complaints,Sector C,30.027554905375005,31.4598496870718,0
2023-12-28,09:25:00,No Complaints,Sector E,30.034458423186575,31.470589326905735,0
2023-03-21,17:47:00,No Complaints,Sector D,30.030875097832624,31.465332505805996,0
2023-06-30,19:22:00,No Complaints,Sector D,30.03067717103863,31.465286047632652,0
2023-07-24,09:44:00,No Complaints,Sector A,30.021236521155974,31.4501170439156,0
2023-11-26,08:42:00,Cleaning,Sector A,30.020941451876592,31.449632106777326,1
2023-10-15,10:42:00,No Complaints,Sector D,30.03161491224465,31.465197378493897,0
2023-01-25,05:57:00,No Complaints,Sector C,30.027412100182463,31.46001118395817,0
2023-02-04,21:27:00,Noise,Sector C,30.026697886307865,31.46021564803176,1
2023-07-08,18:38:00,No Complaints,Sector D,30.0312804569413,31.465257010723516,0
2023-10-11,22:51:00,No Complaints,Sector E,30.034615624611856,31.470503333005446,0
2023-04-26,14:29:00,Roads Issues,Sector C,30.026598993387797,31.46021488192051,1
2023-10-04,10:44:00,Traffic,Sector C,30.02682215918664,31.459631236214463,1
2023-10-10,21:09:00,Noise,Sector B,30.02342410693758,31.454840243236337,1
2023-09-08,22:02:00,No Complaints,Sector B,30.02335130788585,31.45493542013933,0
2023-05-02,16:38:00,No Complaints,Sector E,30.034924315391294,31.469824623737402,0
2023-07-10,08:47:00,No Complaints,Sector B,30.023249463169208,31.455187675088723,0
2023-12-22,15:24:00,No Complaints,Sector E,30.03551524209889,31.47034701174696,0
2023-03-28,12:07:00,No Complaints,Sector D,30.030700352598526,31.464770795346173,0
2023-03-23,19:29:00,No Complaints,Sector D,30.03083977728291,31.4646576409861,0
2023-02-24,06:59:00,Cleaning,Sector A,30.020805389260765,31.450420596155194,1
2023-11-11,08:05:00,No Complaints,Sector B,30.0226796173546,31.455490537975823,0
2023-10-28,16:34:00,No Complaints,Sector C,30.02681127971809,31.459725319906426,0
2023-03-12,20:22:00,No Complaints,Sector A,30.02069565978018,31.449498077554715,0
2023-04-17,05:46:00,No Complaints,Sector E,30.035219568136927,31.469637614819668,0
2023-09-24,08:43:00,Cleaning,Sector B,30.02337290198212,31.45465869115903,1
2023-10-26,08:14:00,No Complaints,Sector E,30.034617635806246,31.470381208385632,0
2023-07-30,23:15:00,No Complaints,Sector E,30.034916964486868,31.470019135668675,0
2023-11-25,14:35:00,Roads Issues,Sector A,30.021288784971066,31.45006265501958,1
2023-09-06,21:05:00,No Complaints,Sector B,30.023531284502884,31.45469816492522,0
2023-04-11,02:56:00,No Complaints,Sector D,30.030786487235343,31.464815157546447,0
2023-05-19,17:25:00,No Complaints,Sector C,30.026412043772186,31.459715922016724,0
2023-10-22,09:43:00,No Complaints,Sector E,30.03516219912322,31.469440249371257,0
2023-03-29,05:17:00,No Complaints,Sector B,30.023247873426424,31.454761522050642,0
2023-11-03,05:33:00,Security,Sector E,30.035149114331507,31.47027740564174,1
2023-06-01,02:54:00,No Complaints,Sector D,30.030950666225547,31.46545723909764,0
2023-01-15,20:10:00,No Complaints,Sector C,30.02690296262758,31.459815108855505,0
2023-11-27,17:54:00,Traffic,Sector C,30.027055420220236,31.460455239259,1
2023-07-14,13:31:00,Cleaning,Sector E,30.03506607769456,31.470010050194784,1
2023-11-16,06:53:00,No Complaints,Sector B,30.023541383169974,31.455471518150812,0
2023-09-19,23:17:00,No Complaints,Sector D,30.03053777982931,31.464495222863942,0
2023-12-01,16:09:00,No Complaints,Sector D,30.031576495352265,31.465323499778645,0
2023-06-10,17:46:00,Cleaning,Sector B,30.022525730078197,31.454773747097985,1
2023-01-23,08:42:00,No Complaints,Sector A,30.021200635126746,31.450433524183076,0
2023-10-11,09:51:00,No Complaints,Sector D,30.030474191389477,31.464987043487856,0
2023-02-01,19:25:00,No Complaints,Sector B,30.02314512721733,31.45492585495798,0
2023-01-15,17:33:00,No Complaints,Sector D,30.031403382650915,31.46509127123347,0
2023-05-05,19:46:00,No Complaints,Sector D,30.031328472973644,31.46540980437153,0
2023-11-03,00:13:00,No Complaints,Sector D,30.030738466745102,31.4649295998641,0
2023-12-15,09:45:00,No Complaints,Sector D,30.030895734389983,31.464941897917665,0
2023-08-13,01:40:00,No Complaints,Sector D,30.03043196615588,31.465124545483466,0
2023-04-10,11:39:00,No Complaints,Sector C,30.027438648555925,31.460221480305893,0
2023-09-12,21:37:00,Noise,Sector B,30.022529587091974,31.4553303223167,1
2023-04-28,07:35:00,Pets Control,Sector E,30.03502210284247,31.469722801077907,1
2023-03-27,16:50:00,Pets Control,Sector D,30.031187126374885,31.465065595221173,1
2023-10-20,19:55:00,Pets Control,Sector E,30.034576328561215,31.470084914918502,1
2023-12-14,06:26:00,No Complaints,Sector B,30.02263131039216,31.454416788904457,0
2023-12-15,19:01:00,Security,Sector D,30.03135343378573,31.46504916523043,1
2023-10-25,03:43:00,No Complaints,Sector D,30.03147486586089,31.464829273456438,0
2023-05-29,15:26:00,No Complaints,Sector A,30.021590989031864,31.44967224376476,0
2023-06-06,10:28:00,No Complaints,Sector A,30.02094014759929,31.449529824670574,0
2023-04-06,09:06:00,No Complaints,Sector A,30.02081819834756,31.45011047958163,0
2023-06-21,10:56:00,No Complaints,Sector A,30.020413057726778,31.450483021646793,0
2023-04-15,07:31:00,No Complaints,Sector A,30.020909302170836,31.45026929832655,0
2023-05-28,19:44:00,No Complaints,Sector E,30.035473190756086,31.4704619767644,0
2023-08-26,06:00:00,No Complaints,Sector E,30.03505851118301,31.470220889308383,0
2023-04-16,12:39:00,Pets Control,Sector E,30.034634600993677,31.469718161298644,1
2023-08-28,06:25:00,No Complaints,Sector C,30.027111499468685,31.459774030011754,0
2023-12-04,19:35:00,No Complaints,Sector C,30.0271044327856,31.460054927438556,0
2023-10-06,11:27:00,No Complaints,Sector C,30.02748700063409,31.460269866913315,0
2023-01-29,08:01:00,No Complaints,Sector E,30.03542929155574,31.46990215064202,0
2023-11-29,12:02:00,No Complaints,Sector C,30.0267118840557,31.459721188976573,0
2023-03-24,06:46:00,No Complaints,Sector C,30.02715392063066,31.460346228423003,0
2023-01-16,03:17:00,No Complaints,Sector D,30.03094280729982,31.46542167760592,0
2023-03-19,03:18:00,Security,Sector D,30.031377464861354,31.46472243220407,1
2023-12-13,20:11:00,No Complaints,Sector E,30.035077897267197,31.470394349550336,0
2023-01-24,09:52:00,Pets Control,Sector D,30.03059065754227,31.464940572314497,1
2023-09-11,05:54:00,No Complaints,Sector A,30.02087072387742,31.450293425449686,0
2023-11-27,10:28:00,No Complaints,Sector C,30.027424589308424,31.459794306389412,0
2023-05-04,01:41:00,No Complaints,Sector D,30.030624589384143,31.464598211375375,0
2023-05-18,09:23:00,No Complaints,Sector B,30.0230925196075,31.454425349353922,0
2023-12-19,12:25:00,Roads Issues,Sector C,30.026575336899707,31.460390235286038,1
2023-11-29,08:15:00,No Complaints,Sector A,30.020824105849098,31.44988192700449,0
2023-03-14,07:06:00,No Complaints,Sector C,30.026669074407277,31.45973541672341,0
2023-07-18,05:56:00,No Complaints,Sector A,30.020703123382198,31.449807580300696,0
2023-01-11,18:34:00,No Complaints,Sector A,30.020690437151355,31.450418647562298,0
2023-07-02,23:02:00,No Complaints,Sector C,30.027146476507692,31.459392006582004,0
2023-06-20,01:29:00,No Complaints,Sector D,30.030398520777585,31.46474662069447,0
2023-10-16,00:47:00,No Complaints,Sector B,30.023107325452802,31.454853796224022,0
2023-02-05,12:57:00,No Complaints,Sector D,30.030816103622058,31.464657250538483,0
2023-11-24,10:31:00,No Complaints,Sector C,30.027424144706146,31.45958942792963,0
2023-06-01,00:21:00,No Complaints,Sector D,30.031043928822623,31.46522349074295,0
2023-01-04,09:22:00,Traffic,Sector A,30.02090944828289,31.4498283399699,1
2023-02-07,14:54:00,No Complaints,Sector B,30.02303280345021,31.45452606940671,0
2023-06-18,18:27:00,No Complaints,Sector C,30.027048364259063,31.46020533806636,0
2023-04-07,17:14:00,No Complaints,Sector D,30.031585537728038,31.464506658608123,0
2023-10-22,13:59:00,No Complaints,Sector A,30.02150316051895,31.450343681550862,0
2023-06-12,17:47:00,Pets Control,Sector D,30.03139502787869,31.465055014603976,1
2023-07-30,01:57:00,No Complaints,Sector C,30.02684126096333,31.45992806484772,0
2023-05-11,19:33:00,No Complaints,Sector C,30.026731851548416,31.460049491159708,0
2023-11-07,15:55:00,No Complaints,Sector C,30.026700821220853,31.459524595477376,0
2023-08-12,10:41:00,No Complaints,Sector D,30.03090938047299,31.465111041400686,0
2023-02-28,14:58:00,No Complaints,Sector E,30.035405019942942,31.47035631905356,0
2023-10-18,07:42:00,No Complaints,Sector D,30.031335619132538,31.464790012092514,0
2023-12-19,23:35:00,No Complaints,Sector D,30.030577076591236,31.46488431714882,0
2023-09-09,22:48:00,No Complaints,Sector C,30.026541228523822,31.460064149431208,0
2023-11-23,06:31:00,No Complaints,Sector A,30.02108359845139,31.450237537772395,0
2023-01-27,03:28:00,Security,Sector D,30.030776702420873,31.465453676323232,1
2023-06-21,11:50:00,No Complaints,Sector D,30.030846426608104,31.46554356404018,0
2023-12-20,22:04:00,No Complaints,Sector C,30.026670232484335,31.459538693969776,0
2023-05-03,17:35:00,No Complaints,Sector A,30.020921193683005,31.450093348231793,0
2023-09-23,22:16:00,No Complaints,Sector D,30.031010896245412,31.465282618003243,0
2023-10-30,17:11:00,No Complaints,Sector D,30.03093806462042,31.464904964242663,0
2023-03-07,08:45:00,Traffic,Sector C,30.02700475472383,31.459611681928592,1
2023-09-10,09:03:00,No Complaints,Sector A,30.021375931181613,31.450571744207615,0
2023-01-17,15:14:00,No Complaints,Sector C,30.027139398703966,31.46059453647415,0
2023-07-27,15:38:00,Cleaning,Sector A,30.0214981836653,31.44997493821941,1
2023-05-22,07:14:00,No Complaints,Sector B,30.02278135728891,31.45474832852891,0
2023-08-21,16:38:00,No Complaints,Sector A,30.020938224642812,31.450372292242413,0
2023-09-13,00:14:00,Security,Sector D,30.031100611147497,31.46491830680507,1
2023-02-18,21:56:00,No Complaints,Sector C,30.02741014198688,31.460564175112513,0
2023-08-24,09:00:00,No Complaints,Sector C,30.026944371246188,31.46006547879183,0
2023-03-07,01:20:00,No Complaints,Sector C,30.02719567564853,31.460147569648402,0
2023-12-27,05:21:00,Security,Sector B,30.022557814115906,31.454888865372773,1
2023-09-04,07:10:00,No Complaints,Sector D,30.030662096175696,31.46506009377757,0
2023-12-04,16:06:00,No Complaints,Sector C,30.026597815744875,31.460610161543322,0
2023-03-27,19:38:00,No Complaints,Sector C,30.026749867979724,31.459893914048376,0
2023-09-15,16:57:00,No Complaints,Sector A,30.021459500255894,31.45041624894689,0
2023-12-06,19:49:00,No Complaints,Sector A,30.02071128793856,31.449889648020868,0
2023-03-11,04:57:00,No Complaints,Sector E,30.034494403791324,31.47012241977952,0
2023-06-12,09:17:00,No Complaints,Sector A,30.021216309086306,31.449898044040623,0
2023-12-12,13:03:00,No Complaints,Sector D,30.03065719443108,31.464625767137704,0
2023-06-25,10:52:00,No Complaints,Sector D,30.03117793218418,31.464664224965087,0
2023-04-17,09:11:00,Cleaning,Sector E,30.035137807558357,31.469709481118823,1
2023-09-15,07:24:00,No Complaints,Sector D,30.030766770859625,31.465384890690594,0
2023-04-18,07:20:00,No Complaints,Sector C,30.027298022826365,31.46037312986702,0
2023-11-18,22:45:00,No Complaints,Sector C,30.026419506856215,31.46016021056766,0
2023-07-08,16:40:00,No Complaints,Sector A,30.02132195202403,31.45017806048877,0
2023-03-16,09:04:00,Cleaning,Sector B,30.02298104662602,31.454792470334944,1
2023-08-08,12:44:00,No Complaints,Sector A,30.02064932453698,31.450595343275054,0
2023-06-11,07:06:00,No Complaints,Sector E,30.035382275521773,31.470066506737464,0
2023-07-03,18:30:00,Pets Control,Sector D,30.03107766440582,31.465214446041042,1
2023-07-18,09:20:00,No Complaints,Sector A,30.02057906586769,31.44988935393191,0
2023-02-22,11:53:00,Pets Control,Sector D,30.03108236464404,31.464520376772562,1
2023-03-17,12:44:00,No Complaints,Sector E,30.035273022923246,31.470388514101046,0
2023-08-10,02:20:00,No Complaints,Sector C,30.027406738566,31.45959224524234,0
2023-11-30,06:22:00,No Complaints,Sector A,30.021333132935816,31.450168199687734,0
2023-12-13,00:21:00,No Complaints,Sector B,30.022586988245518,31.45472983373839,0
2023-07-28,00:20:00,No Complaints,Sector D,30.031108832931555,31.465402766226866,0
2023-04-29,19:33:00,No Complaints,Sector E,30.035225087432465,31.47015516971133,0
2023-03-06,12:59:00,No Complaints,Sector A,30.02058028525894,31.45020998520787,0
2023-05-16,13:28:00,No Complaints,Sector E,30.035355048710336,31.47028311239034,0
2023-08-25,08:34:00,No Complaints,Sector D,30.030621729819863,31.46469547988157,0
2023-06-12,19:04:00,No Complaints,Sector A,30.021370367773542,31.449962846814923,0
2023-05-30,15:06:00,Roads Issues,Sector C,30.027350919160543,31.45985220350163,1
2023-12-08,18:11:00,No Complaints,Sector A,30.02126574928371,31.44953641407274,0
2023-12-24,18:04:00,Pets Control,Sector E,30.035475537358035,31.47005463981793,1
2023-02-11,05:58:00,No Complaints,Sector E,30.035090569059097,31.470458358005317,0
2023-10-19,10:29:00,No Complaints,Sector A,30.021559031240887,31.44948404963065,0
2023-08-16,14:47:00,Noise,Sector B,30.02298378872013,31.454859653963286,1
2023-02-14,18:06:00,Security,Sector E,30.03453080095246,31.47044930952383,1
2023-10-21,09:47:00,No Complaints,Sector A,30.02079970119953,31.450596391189293,0
2023-07-17,05:13:00,No Complaints,Sector D,30.030875157344365,31.46538921802936,0
2023-04-30,14:13:00,Cleaning,Sector A,30.02119038557742,31.450033690700675,1
2023-01-09,23:27:00,Security,Sector B,30.022581860022072,31.4549581385585,1
2023-11-13,19:21:00,No Complaints,Sector D,30.03094622144248,31.46554020726983,0
2023-03-04,17:26:00,Traffic,Sector C,30.02746644072009,31.46030624212376,1
2023-03-30,08:59:00,No Complaints,Sector C,30.026529501639082,31.460032093581216,0
2023-09-03,16:47:00,No Complaints,Sector A,30.02089919463713,31.450424784422605,0
2023-12-18,15:18:00,Traffic,Sector B,30.022713115026185,31.454744722388437,1
2023-09-29,08:08:00,Pets Control,Sector A,30.02106005301822,31.44966814771119,1
2023-11-19,15:31:00,No Complaints,Sector A,30.021178505635028,31.449856255885848,0
2023-10-08,06:49:00,No Complaints,Sector E,30.03522612463177,31.470275292690882,0
2023-01-01,17:15:00,No Complaints,Sector A,30.02114878316875,31.45059841063887,0
2023-03-20,12:58:00,No Complaints,Sector E,30.034476953857983,31.46944529851642,0
2023-04-15,10:53:00,No Complaints,Sector A,30.020454255768048,31.45046689675087,0
2023-09-19,11:51:00,No Complaints,Sector D,30.03148140838636,31.464836587072533,0
2023-08-13,15:48:00,No Complaints,Sector D,30.030849824642196,31.464532842926747,0
2023-08-06,20:15:00,No Complaints,Sector B,30.022723294251893,31.455420191727143,0
2023-03-08,17:48:00,No Complaints,Sector B,30.022724803473473,31.45486682283282,0
2023-05-01,02:47:00,No Complaints,Sector C,30.027605348795653,31.460402965487052,0
2023-02-06,07:37:00,No Complaints,Sector A,30.021440616035786,31.4499309395591,0
2023-06-20,09:42:00,Traffic,Sector B,30.02322385461101,31.454762846514658,1
2023-02-17,10:00:00,No Complaints,Sector B,30.023585311659318,31.454534312356635,0
2023-09-15,00:57:00,No Complaints,Sector B,30.023421472535187,31.45562139675685,0
2023-03-19,16:35:00,No Complaints,Sector D,30.031110386037074,31.4654671207647,0
2023-10-03,19:56:00,Traffic,Sector B,30.022524106408365,31.4554511478534,1
2023-08-18,22:39:00,No Complaints,Sector D,30.03126118251798,31.464890480511357,0
2023-04-25,09:53:00,No Complaints,Sector E,30.035393043945824,31.470526134251323,0
2023-12-17,14:01:00,Traffic,Sector B,30.02275275716121,31.454989620531705,1
2023-11-23,10:43:00,No Complaints,Sector D,30.031019791881427,31.46503590359134,0
2023-12-30,18:22:00,Security,Sector E,30.0354029653323,31.470158186980377,1
2023-01-08,12:06:00,Security,Sector D,30.031357301079172,31.46499311764629,1
2023-09-29,09:22:00,No Complaints,Sector A,30.02146357803197,31.450511914410935,0
2023-11-12,20:12:00,No Complaints,Sector C,30.026909034863493,31.459635703035694,0
2023-11-28,16:20:00,No Complaints,Sector E,30.03442213641798,31.47029406236485,0
2023-04-12,18:28:00,No Complaints,Sector A,30.02111998228675,31.449383037312305,0
2023-05-20,11:09:00,No Complaints,Sector D,30.03057155750083,31.464875249638535,0
2023-06-14,22:09:00,Security,Sector D,30.030952443687262,31.46462829072598,1
2023-06-27,17:09:00,Pets Control,Sector E,30.03515560848299,31.47049583637259,1
2023-07-09,08:32:00,No Complaints,Sector B,30.022846220866978,31.455107998847538,0
2023-03-18,20:41:00,No Complaints,Sector A,30.020550293028293,31.45044623945445,0
2023-06-08,19:58:00,No Complaints,Sector B,30.02317164031342,31.454680938185234,0
2023-03-24,20:43:00,No Complaints,Sector E,30.034702636450714,31.469655959201578,0
2023-07-25,19:48:00,No Complaints,Sector B,30.022639527768444,31.45459381907262,0
2023-04-13,21:35:00,No Complaints,Sector E,30.0355427803662,31.47035175897859,0
2023-07-08,14:19:00,No Complaints,Sector D,30.03111566841221,31.464696202214615,0
2023-02-04,17:35:00,No Complaints,Sector B,30.02335315495214,31.45473554981062,0
2023-12-30,20:01:00,No Complaints,Sector E,30.034499879808514,31.469955815352048,0
2023-04-27,19:41:00,No Complaints,Sector A,30.021031101106228,31.450315588279526,0
2023-10-25,18:53:00,No Complaints,Sector D,30.03154856740621,31.464784452692104,0
2023-06-06,19:57:00,No Complaints,Sector A,30.02085443608045,31.450079007826535,0
2023-11-17,06:13:00,No Complaints,Sector B,30.022933005248625,31.455596340040337,0
2023-08-13,10:19:00,No Complaints,Sector E,30.03454285145502,31.469815266414773,0
2023-03-14,06:54:00,No Complaints,Sector B,30.023502699889846,31.454952828322593,0
2023-08-17,20:37:00,No Complaints,Sector B,30.022404402920504,31.454964265466426,0
2023-01-11,19:46:00,No Complaints,Sector A,30.021038685575693,31.44968017594928,0
2023-12-06,04:49:00,No Complaints,Sector C,30.026511797213303,31.45940348412016,0
2023-02-21,23:11:00,No Complaints,Sector D,30.031197103407518,31.465508493528777,0
2023-11-09,12:05:00,No Complaints,Sector C,30.027028196235307,31.459623234220253,0
2023-12-03,13:20:00,Pets Control,Sector D,30.030974581618366,31.46499770782704,1
2023-11-19,02:55:00,Noise,Sector D,30.03149343734336,31.46469362535061,1
2023-10-22,16:38:00,No Complaints,Sector B,30.022385923510328,31.45527440460384,0
2023-04-17,23:20:00,Noise,Sector C,30.02733890503574,31.460445392924118,1
2023-12-30,07:20:00,No Complaints,Sector D,30.030485041628808,31.464971980610095,0
2023-12-18,18:41:00,No Complaints,Sector A,30.020618543407977,31.450112456795633,0
2023-03-08,15:08:00,No Complaints,Sector B,30.02263933389685,31.454708292559165,0
2023-08-28,09:59:00,Roads Issues,Sector A,30.0206664598204,31.45005005104092,1
2023-03-29,15:22:00,No Complaints,Sector D,30.03154982207542,31.465306138476674,0
2023-04-05,18:10:00,No Complaints,Sector C,30.02657542222527,31.46012579996369,0
2023-12-07,20:23:00,No Complaints,Sector A,30.020861120919605,31.449494404021387,0
2023-07-31,08:29:00,Cleaning,Sector B,30.02308097464946,31.45470657853975,1
2023-11-12,11:02:00,Traffic,Sector B,30.02273377899467,31.454595388425826,1
2023-07-26,22:15:00,No Complaints,Sector B,30.023311486909705,31.455251927650085,0
2023-02-27,00:08:00,No Complaints,Sector C,30.027497810179632,31.459731989264327,0
2023-12-17,22:11:00,No Complaints,Sector B,30.02285262699286,31.454776076859858,0
2023-08-22,15:20:00,Traffic,Sector A,30.020729664378827,31.44972352998657,1
2023-03-09,15:40:00,No Complaints,Sector A,30.020606700844837,31.450311790024198,0
2023-01-24,19:58:00,No Complaints,Sector D,30.030624049696453,31.46502376475527,0
2023-04-22,12:19:00,No Complaints,Sector D,30.03138786227145,31.4652362747367,0
2023-06-15,07:20:00,Cleaning,Sector E,30.03461769703312,31.469543238824155,1
2023-03-09,15:47:00,No Complaints,Sector E,30.035034342208384,31.47013893690437,0
2023-03-22,22:20:00,No Complaints,Sector D,30.031132671668676,31.4646747687329,0
2023-05-15,14:42:00,No Complaints,Sector A,30.021395841640462,31.450217076145925,0
2023-04-25,07:25:00,No Complaints,Sector C,30.027098041462637,31.459578472512202,0
2023-12-21,18:05:00,Security,Sector E,30.03533262816617,31.47022428923573,1
2023-08-08,22:22:00,No Complaints,Sector B,30.023543765849833,31.455026104281504,0
2023-06-17,17:38:00,No Complaints,Sector E,30.034545350353113,31.469423655022663,0
2023-11-25,04:04:00,No Complaints,Sector C,30.02660660334166,31.46042759842985,0
2023-02-11,21:46:00,No Complaints,Sector A,30.020653242109265,31.45059737192276,0
2023-12-21,10:29:00,No Complaints,Sector C,30.026790049954442,31.460251958619043,0
2023-12-26,15:59:00,Pets Control,Sector E,30.034706056948835,31.470228692535443,1
2023-01-08,17:47:00,No Complaints,Sector C,30.027216375725935,31.460227516480277,0
2023-08-01,11:02:00,No Complaints,Sector B,30.023202672174552,31.455536666446385,0
2023-09-09,23:23:00,No Complaints,Sector C,30.026984406009007,31.46036710478656,0
2023-12-30,07:48:00,No Complaints,Sector D,30.030989489440337,31.464513388977547,0
2023-12-12,00:52:00,No Complaints,Sector C,30.026461607947198,31.46029615405366,0
2023-12-10,18:14:00,No Complaints,Sector D,30.03092681601995,31.464739321979916,0
2023-01-30,05:39:00,No Complaints,Sector A,30.02045762338922,31.4499274938348,0
2023-01-08,11:22:00,No Complaints,Sector D,30.030673766018964,31.465475915542726,0
2023-06-18,10:56:00,No Complaints,Sector A,30.020909313756874,31.450035592908232,0
2023-08-19,22:38:00,No Complaints,Sector B,30.022894666621,31.454741321043034,0
2023-08-20,09:21:00,No Complaints,Sector A,30.02121920345046,31.449666741711873,0
2023-07-03,07:23:00,Traffic,Sector A,30.021494172967408,31.45012708664778,1
2023-07-30,09:23:00,No Complaints,Sector A,30.021193563729728,31.450398214434852,0
2023-01-19,09:36:00,No Complaints,Sector A,30.020675876235487,31.449769129154213,0
2023-07-28,00:12:00,Security,Sector E,30.03525909508215,31.470055128459556,1
2023-04-26,09:18:00,Security,Sector D,30.03069601356663,31.46468340171113,1
2023-07-31,01:47:00,No Complaints,Sector B,30.022656877218907,31.455479900585797,0
2023-12-03,23:30:00,No Complaints,Sector D,30.03108921949674,31.46489514477908,0
